"nsc","prefix","pubchem_id","total_probes","total_good_probes","name","testing_status","smiles","confidential_flag","mechanism"
772839,"S",-1,1,1,"",NA,"Oc1ccc(cc1Cl)c2nn(cc2c3ccncc3)c4cccc(NC(=O)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)c4",0,NA
772840,"S",-1,1,1,"",NA,"Oc1ccc(cc1Cl)c2nn(cc2c3ccncc3)c4cccc(NC(=O)c5ccc6OCCOc6c5)c4",0,NA
772842,"S",-1,1,1,"",NA,"Oc1ccc(cc1Cl)c2nn(cc2c3ccncc3)c4cccc(NC(=O)c5ccc(Cl)c(Cl)c5)c4",0,NA
772843,"S",-1,1,1,"",NA,"Oc1ccc(cc1Cl)c2nn(cc2c3ccncc3)c4cccc(NC(=O)c5ccc(N6CCOCC6)c(c5)C(F)(F)F)c4",0,NA
772844,"S",-1,1,1,"",NA,"Oc1ccc(cc1Cl)c2nn(cc2c3ccncc3)c4cccc(NC(=O)c5cccc(c5)C(F)(F)F)c4",0,NA
772847,"S",-1,1,1,"",NA,"O=C1Oc2cc(OS(=O)(=O)c3ccccc3)ccc2C4=C1CCCCC4",0,NA
772850,"S",-1,1,1,"",NA,"Cc1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCC4)C(=O)Oc3c2",0,NA
772852,"S",-1,1,1,"",NA,"O=C(Nc1ccc(OS(=O)(=O)c2ccccc2)cc1)C34CC5CC(CC(C5)C3)C4",0,NA
772868,"S",-1,2,2,"LCL-161","Clinical trial","CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2c3nc(cs3)C(=O)c4ccc(F)cc4",0,"IAP"
772885,"S",-1,2,2,"PF-4942847","Clinical trial","Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1c3nc(N)nc4CN(Cc34)C(=O)NCC(C)(F)F",0,"HSP90"
772887,"S",-1,1,1,"XL-019","Clinical trial","O=C(Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2)C5CCCN5",0,"PK:JAK,JAK2"
772991,"S",-1,1,1,"8-Quinolinesulfonamide","Clinical trial","COc1ccccc1N2CCN(CC2)C(=O)c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3",0,"PKM"
772992,"S",-1,1,1,"Fostamatinib","Clinical trial","COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)N(COP(=O)(O)O)c4n3)n2)cc(OC)c1OC",0,"Ds|Rs|PK:YK,SYK"
773076,"S",-1,1,1,"",NA,"COc1ccc(Nc2nccc(n2)N3CCN(CC3)c4c5ccc(Cl)cc5nc6ccc(OC)cc46)cc1",0,NA
773094,"S",-1,2,2,"R-547","Clinical trial","COc1ccc(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N",0,"PK:CDK,CDK1,CDK2,CDK4"
773097,"S",-1,2,2,"(thiophene-2,5-diylbis(furan-5,2-diyl))dimethanol","","OCc1oc(cc1)c2ccc(s2)c3oc(CO)cc3",0,""
773102,"S",-1,2,2,";8-Ethoxy-4-hydroxy-3-[1,3,4]oxadiazol-2-yl-6-phenyl-2H-...",NA,"CCOc1nc(cc2C(=C(NC(=O)c12)c3ocnn3)O)c4ccccc4",0,NA
773148,"S",-1,2,2,";2-ethyl-7-(3-((2-methoxybenzyl)amino)propyl)benzo[lmn][...",NA,"CCN1C(=O)c2ccc3C(=O)N(CCCNCc4ccccc4OC)C(=O)c5ccc(C1=O)c2c35",0,NA
773177,"S",-1,1,1,";(E)-N-((E)-3-((1-methyl-1H-pyrrol-2-yl)methylene)-2-oxo...",NA,"COc1cc(\C=C\C(=O)Nc2ccc3NC(=O)\C(=C\c4cccn4C)\c3c2)cc(OC)c1OC",0,NA
773187,"S",-1,1,1,";(E)-1-(6-(4-chlorophenyl)-2-methylimidazo[2,1-b][1,3,4]...",NA,"COc1cc(\C=C\C(=O)c2c(nc3sc(C)nn23)c4ccc(Cl)cc4)cc(OC)c1OC",0,NA
773189,"S",-1,1,1,";(E)-3-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenylam...",NA,"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(N\C=C/C(=O)c3ccc(OC(F)(F)F)cc3)c1OC",0,NA
773195,"S",-1,1,1,";9,10-dimethoxy-7-oxo-6-phenyl-6,7-dihydroisoindolo[1,2-...",NA,"COc1cc2c(C#N)n3c4ccccc4OC(C(=O)c3c2cc1OC)c5ccccc5",0,NA
773201,"S",-1,2,2,"",NA,"COc1cc(C2=NN(C(O2)c3ccc(OC(=O)C)cc3OC(=O)C)C(=O)C)c(OC(=O)C)c4ccccc14",0,NA
773204,"S",-1,1,1,"3,4,5-trihydroxy-n-(4-phenyl-thiazol-2-yl)-benzamide","","Oc1cc(cc(O)c1O)C(=O)Nc2nc(cs2)c3ccccc3",0,""
773205,"S",-1,1,1,";3,4,5-Trihydroxy-N-[4-(4-methoxy-phenyl)-thiazol-2-yl]-...",NA,"COc1ccc(cc1)c2csc(NC(=O)c3cc(O)c(O)c(O)c3)n2",0,NA
773206,"S",-1,1,1,";N-[4-(4-Chloro-phenyl)-thiazol-2-yl]-3,4,5-trihydroxy-b...",NA,"Oc1cc(cc(O)c1O)C(=O)Nc2nc(cs2)c3ccc(Cl)cc3",0,NA
773228,"S",-1,2,2,"",NA,"COc1ccccc1c2c(C)nn3c(NCc4ccccn4)cc(C)nc23",0,NA
773241,"S",-1,2,1,"",NA,"COc1cc2C(=CC(=O)Oc2c(C)c1OC)c3nc4cc(Cl)c(F)cc4s3",0,NA
773242,"S",-1,2,2,"",NA,"COc1c(Cl)ccc2C(=CC(=O)Oc12)c3nc4cc(Cl)c(F)cc4s3",0,NA
773260,"S",-1,2,2,"KPT-251","Clinical trial","FC(F)(F)c1cc(cc(c1)C(F)(F)F)c2ncn(\C=C/c3ocnn3)n2",0,"XPO1"
773261,"S",-1,2,2,"GSK-921","Clinical trial","CC(C)C(N(CCCN)C(=O)c1ccc(C)cc1)C2=C(Cc3ccccc3)C(=O)c4ccc(Cl)cc4O2",0,"CDH16|KIF11"
773262,"S",-1,1,1,"VX-689","Clinical trial","OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc4cccc(Cl)c4F",0,"PK:AURK"
773263,"S",-1,2,2,"Bafetinib","Clinical trial","CN(C)[C@H]1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc3ccc(C)c(Nc4ncc(cn4)c5cncnc5)c3)C1",0,"BCR-ABL|PK:YK,FYN,LYN"
773264,"S",-1,2,2,"R-306465","Clinical trial","ONC(=O)c1cnc(nc1)N2CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3",0,"HDAC"
773265,"S",-1,2,2,"B-7100","Clinical trial","COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C",0,"HSP90"
773277,"S",-1,1,1,"5-chloro-2-(2-phenoxyacetamido)benzamide","","NC(=O)c1cc(Cl)ccc1NC(=O)COc2ccccc2",0,""
773278,"S",-1,2,2,"5-iodo-2-(2-phenoxyacetamido)benzamide","","NC(=O)c1cc(I)ccc1NC(=O)COc2ccccc2",0,""
773279,"S",-1,2,2,"5-methoxy-2-(2-phenoxyacetamido)benzamide","","COc1ccc(NC(=O)COc2ccccc2)c(c1)C(=O)N",0,""
773280,"S",-1,1,1,"4,5-dimethoxy-2-(2-phenoxyacetamido)benzamide","","COc1cc(NC(=O)COc2ccccc2)c(cc1OC)C(=O)N",0,""
773315,"S",-1,2,2,"4-bromo-n'-butylbenzohydrazide","","CCCCNNC(=O)c1ccc(Br)cc1",0,""
773319,"S",-1,2,1,"",NA,"Oc1ccccc1NC(=O)c2ccc(NS(=O)(=O)c3cccc4cccnc34)cc2",0,NA
773381,"S",-1,2,1,"",NA,"CN1CCc2c(Sc3ccc(cc3)C(=O)NO)c4ccccc4n2C1",0,NA
773382,"S",-1,2,1,"",NA,"CN1CCc2c(Sc3ccc(cc3)C(=O)NO)c4cc(C)ccc4n2C1",0,NA
773383,"S",-1,2,1,"",NA,"CN1CCn2c(C1=O)c(Sc3ccc(cc3)C(=O)NO)c4ccccc24",0,NA
773385,"S",-1,2,2,"",NA,"C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CC4(CNC4)C3)c5c(Cl)ccc(F)c5Cl",0,NA
773386,"S",-1,2,2,"",NA,"C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CC4(CCNCC4)C3)c5c(F)ccc(Cl)c5Cl",0,NA
773388,"S",-1,2,2,"",NA,"Nc1ncnc2c1c(nn2C3CCC4(CC3)CN(C4)C(=O)C=C)c5ccc(Oc6ccccc6)cc5",0,NA
773389,"S",-1,2,2,"",NA,"C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CC4(CCCNC4)C3)c5c(Cl)ccc(F)c5Cl",0,NA
773392,"S",-1,2,2,"(selenophene-2,5-diylbis(furan-5,2-diyl))dimethanol","","OCc1oc(cc1)c2ccc([se]2)c3oc(CO)cc3",0,""
773393,"S",-1,2,2,"5,5'-(selenophene-2,5-diyl)bis(furan-2-carbaldehyde)","","O=Cc1oc(cc1)c2ccc([se]2)c3oc(C=O)cc3",0,""
773409,"S",-1,1,1,"",NA,"CCCCCCCCCCCCCC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2",0,NA
774651,"S",-1,2,2,"Cilengitide","Clinical trial","CC(C)[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O",0,"Ang|ITG"
774702,"S",-1,2,2,"",NA,"COc1ccc(cc1)c2cn[nH]c2c3cc(OC)c4OCCOc4c3",0,NA
774714,"S",-1,2,2,"",NA,"Nc1nonc1c2nc3ccccc3n2Cc4cccc(Br)c4",0,NA
774719,"S",-1,2,2,"",NA,"COc1cc(Cn2c(nc3ccccc23)c4nonc4N)ccc1C",0,NA
774730,"S",-1,1,1,"",NA,"COc1ccc(OC)c(Nc2nc(cs2)c3c(C)nc4sccn34)c1",0,NA
774736,"S",-1,1,1,"",NA,"COc1ccc(cc1)c2cnc3ccnn3c2c4cc(OC)c(OC)c(OC)c4",0,NA
774769,"S",-1,2,2,"NMS-E628","FDA approved","CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2",0,"PK:ALK"
774788,"S",-1,1,1,"",NA,"Cc1ccc(cc1)S(=O)(=O)Oc2ccc3C4=C(CCCCCC4)C(=O)Oc3c2",0,NA
774790,"S",-1,2,2,"",NA,"Fc1ccc(cc1)S(=O)(=O)Oc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc2",0,NA
774816,"S",-1,2,1,"mito-chromanol acetate","","CC(=O)Oc1c(C)c(C)c2OC(C)(CC(=O)OCCCCCCCCCCC[P+](c3ccccc3)(c4ccccc4)c5ccccc5)CCc2c1C",0,""
774818,"S",-1,1,1,"",NA,"CCC(C)CC(C)C(=O)C1=C(O)C=CN(O)C1=O",0,NA
774830,"S",-1,2,2,"Milciclib","Clinical trial","CNC(=O)c1nn(C)c2c3nc(Nc4cccc(c4)N5CCN(C)CC5)ncc3CC(C)(C)c12",0,"PK:CDK,Multikinase"
774831,"S",-1,2,2,"Rebastinib","Clinical trial","CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3c4ccc5ncccc5c4)C(C)(C)C)c(F)c2)ccn1",0,"BCR-ABL|PK:LYN,FGFR,SRC,VEGFR,TEK"
774841,"S",-1,1,1,"",NA,"COc1ccc(\C=C\2/CN(Cc3cn(CCCNc4ccnc5cc(Cl)ccc45)nn3)C\C(=C/c6ccc(OC)cc6)\C2=O)cc1",0,NA
774842,"S",-1,1,1,"",NA,"COc1ccc(\C=C\2/CN(Cc3cn(CCCNc4ccnc5cc(Cl)ccc45)nn3)C\C(=C/c6ccc(OC)c(OC)c6)\C2=O)cc1OC",0,NA
774861,"S",-1,1,1,";N-(1-Benzyl-2-methyl-1H-benzoimidazol-5-yl)-6-(4-chloro...",NA,"Cc1nc2cc(Nc3nc(Nc4ccc(F)cc4)nc(n3)c5ccc(Cl)cc5)ccc2n1Cc6ccccc6",0,NA
774862,"S",-1,1,1,";N-(1-Benzyl-2-methyl-1H-benzoimidazol-5-yl)-N'-(4-fluor...",NA,"COc1ccc(cc1)c2nc(Nc3ccc(F)cc3)nc(Nc4ccc5c(c4)nc(C)n5Cc6ccccc6)n2",0,NA
774901,"S",-1,2,2,"AZD-2858","Clinical trial","c1(cnccc1)NC(=O)c1c(ncc(n1)c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C)N.C(C)S(=O)(=O)O.C(C)S(=O)(=O)O",0,"Wnt|PK:GSK3A"
774912,"S",-1,2,2,";(Z)-N1-(3-((1H-pyrrol-2-yl)methylene)-2-oxoindolin-5-yl...",NA,"ONC(=O)CCCCCCC(=O)Nc1ccc2NC(=O)\C(=C/c3ccc[nH]3)\c2c1",0,NA
774913,"S",-1,2,2,";(Z)-N1-(3-((3,5-dimethyl-1H-pyrrol-2-yl)methylene)-2-ox...",NA,"Cc1cc(C)c(\C=C\2/C(=O)Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)[nH]1",0,NA
774914,"S",-1,1,1,";(Z)-3-((3,5-dimethyl-1H-pyrrol-2-yl)methylene)-N-(3-(me...",NA,"CSCCCNC(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)cc3C)\c2c1",0,NA
774918,"S",-1,1,1,";(Z)-N1-(3-((1H-pyrrol-2-yl)methylene)-2-oxoindolin-5-yl...",NA,"Nc1ccccc1NC(=O)CCCCCCC(=O)Nc2ccc3NC(=O)\C(=C/c4ccc[nH]4)\c3c2",0,NA
774933,"S",-1,1,1,";2-(3-((2-methoxybenzyl)amino)propyl)-7-(3-((3-(methylam...",NA,"CNCCCNCCCN1C(=O)c2ccc3C(=O)N(CCCNCc4ccccc4OC)C(=O)c5ccc(C1=O)c2c35",0,NA
774934,"S",-1,1,1,";2-(3-((2-methoxybenzyl)amino)propyl)-7-(3-((4-((3-(meth...",NA,"CNCCCNCCCCNCCCN1C(=O)c2ccc3C(=O)N(CCCNCc4ccccc4OC)C(=O)c5ccc(C1=O)c2c35",0,NA
774952,"S",-1,1,1,";3-phenyl-1-(6-(trifluoromethyl)-1H-benzo[d]imidazol-2-y...",NA,"FC(F)(F)c1ccc2nc([nH]c2c1)c3nc(c4ccccc4)n5ccccc35",0,NA
774957,"S",-1,1,1,";5,6-dichloro-2-(3-(4-(trifluoromethyl)phenyl)imidazo[1,...",NA,"FC(F)(F)c1ccc(cc1)c2nc(c3nc4cc(Cl)c(Cl)cc4[nH]3)c5ccccn25",0,NA
774958,"S",-1,1,1,";(Z)-6-chloro-3-((3-(4-methoxyphenyl)-1H-pyrazol-5-yl)me...",NA,"COc1ccc(cc1)c2cc(\C=C\3/C(=O)Nc4cc(Cl)ccc34)[nH]n2",0,NA
774959,"S",-1,1,1,";(Z)-5-methoxy-3-((3-(4-methoxyphenyl)-1H-pyrazol-5-yl)m...",NA,"COc1ccc(cc1)c2cc(\C=C\3/C(=O)Nc4ccc(OC)cc34)[nH]n2",0,NA
774960,"S",-1,1,1,";(Z)-5-chloro-3-((3-(3,4,5-trimethoxyphenyl)-1H-pyrazol-...",NA,"COc1cc(cc(OC)c1OC)c2cc(\C=C\3/C(=O)Nc4ccc(Cl)cc34)[nH]n2",0,NA
774979,"S",-1,1,1,";(E)-1-(3,4-dimethoxyphenyl)-3-(3-(3,4-dimethoxyphenyl)-...",NA,"COc1ccc(cc1OC)C(=O)\C=C\c2cc(n[nH]2)c3ccc(OC)c(OC)c3",0,NA
774980,"S",-1,1,1,";(E)-3-(3-(3,4-dimethoxyphenyl)-1H-pyrazol-5-yl)-1-(3,4,...",NA,"COc1ccc(cc1OC)c2cc(\C=C\C(=O)c3cc(OC)c(OC)c(OC)c3)[nH]n2",0,NA
774981,"S",-1,1,1,";(E)-1-(4-aminophenyl)-3-(3-(3,4-dimethoxyphenyl)-1H-pyr...",NA,"COc1ccc(cc1OC)c2cc(\C=C\C(=O)c3ccc(N)cc3)[nH]n2",0,NA
774982,"S",-1,1,1,";(E)-5-fluoro-3-((6-(4-methoxyphenyl)-2-(3,4,5-trimethox...",NA,"COc1ccc(cc1)c2nc3sc(nn3c2\C=C/4\C(=O)Nc5ccc(F)cc45)c6cc(OC)c(OC)c(OC)c6",0,NA
774989,"S",-1,1,1,";(E)-5-chloro-3-((6-(4-chlorophenyl)-2-cyclopropylimidaz...",NA,"Clc1ccc(cc1)c2nc3sc(nn3c2\C=C/4\C(=O)Nc5ccc(Cl)cc45)C6CC6",0,NA
774998,"S",-1,1,1,";(Z)-4-methoxy-N-(2-methoxy-5-(3,4,5-trimethoxystyryl)ph...",NA,"COc1ccc(cc1)S(=O)(=O)Nc2cc(\C=C/c3cc(OC)c(OC)c(OC)c3)ccc2OC",0,NA
775002,"S",-1,1,1,";2-cyclopropyl-5-(3,4-dimethoxyphenyl)-6-(3,4,5-trimetho...",NA,"COc1ccc(cc1OC)c2c(nc3sc(nn23)C4CC4)c5cc(OC)c(OC)c(OC)c5",0,NA
775003,"S",-1,1,1,";(E)-3-((6-p-tolyl-2-(3,4,5-trimethoxyphenyl)imidazo[2,1...",NA,"COc1cc(cc(OC)c1OC)c2nn3c(\C=C/4\C(=O)Nc5ccccc45)c(nc3s2)c6ccc(C)cc6",0,NA
775010,"S",-1,1,1,";(Z)-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl)phenyl)-...",NA,"COc1ccc(cc1)S(=O)(=O)Nc2cc(\C=C/c3cc(OC)c(OC)c(OC)c3)cc(OC)c2OC",0,NA
775011,"S",-1,1,1,";(Z)-4-chloro-N-(2,3-dimethoxy-5-(3,4,5-trimethoxystyryl...",NA,"COc1cc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc(NS(=O)(=O)c3ccc(Cl)cc3)c1OC",0,NA
775014,"S",-1,1,1,";(Z)-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxystyryl)ph...",NA,"COc1ccc(cc1)S(=O)(=O)Nc2c(O)c(OC)ccc2\C=C/c3cc(OC)c(OC)c(OC)c3",0,NA
775015,"S",-1,1,1,";(Z)-4-chloro-N-(2-hydroxy-3-methoxy-6-(3,4,5-trimethoxy...",NA,"COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)c(NS(=O)(=O)c3ccc(Cl)cc3)c1O",0,NA
775029,"S",-1,1,1,";3-(benzylthio)-5-(pyridin-3-yl)-8,9,10,11,12,13-hexahyd...",NA,"C(Sc1nnc2c3c4CCCCCCc4sc3nc(c5cccnc5)n12)c6ccccc6",0,NA
775293,"S",-1,1,1,";N2-(3-((7-chloroquinolin-4-yl)amino)propyl)-N4-(4-metho...",NA,"COc1ccc(Nc2ccnc(NCCCNc3ccnc4cc(Cl)ccc34)n2)cc1",0,NA
775294,"S",-1,1,1,";N2-(2-((7-chloroquinolin-4-yl)amino)ethyl)-N4-(3,5-dime...",NA,"COc1cc(Nc2ccnc(NCCNc3ccnc4cc(Cl)ccc34)n2)cc(OC)c1",0,NA
775296,"S",-1,1,1,";N4-(4-chlorophenyl)-N2-(2-((7-chloroquinolin-4-yl)amino...",NA,"Clc1ccc(Nc2ccnc(NCCNc3ccnc4cc(Cl)ccc34)n2)cc1",0,NA
775306,"S",-1,1,1,"P-529","Clinical trial","COc1ccc(COc2cc3OC(=O)c4cc(ccc4c3cc2OC)C(C)O)cc1",0,"PK:PIK3,AKT,FGFR,MTOR,VEGFR"
775353,"S",-1,2,2,"e/z-norendoxifen","","CC\C(=C(\c1ccc(O)cc1)/c2ccc(OCCN)cc2)\c3ccccc3",0,""
775429,"S",-1,1,1,"4-chloro-2-[5-(4-chlorophenyl)-1h-pyrazol-3-yl]phenol","","Oc1ccc(Cl)cc1c2cc([nH]n2)c3ccc(Cl)cc3",0,""
775437,"S",-1,1,1,";3-amino-N-(3-methylphenyl)-5,6,7,8-tetrahydrothieno[2,3...",NA,"Cc1cccc(NC(=O)c2sc3nc4CCCCc4cc3c2N)c1",0,NA
775440,"S",-1,1,1,";3-amino-N-(2,3-dimethylphenyl)-6,7-dihydro-5H-cyclopent...",NA,"Cc1cccc(NC(=O)c2sc3nc4CCCc4cc3c2N)c1C",0,NA
775441,"S",-1,1,1,";3-amino-N-phenyl-6,7,8,9-tetrahydro-5H-cyclohepta[b]thi...",NA,"Nc1c(sc2nc3CCCCCc3cc12)C(=O)Nc4ccccc4",0,NA
775443,"S",-1,1,1,";3-amino-6-ethyl-N-(2-methylphenyl)-5,6,7,8-tetrahydroth...",NA,"CCC1CCc2nc3sc(C(=O)Nc4ccccc4C)c(N)c3cc2C1",0,NA
775444,"S",-1,1,1,";3-amino-6-ethyl-N-(3-fluorophenyl)-5,6,7,8-tetrahydroth...",NA,"CCC1CCc2nc3sc(C(=O)Nc4cccc(F)c4)c(N)c3cc2C1",0,NA
775445,"S",-1,1,1,";3-amino-N-(3-methoxyphenyl)-5,6,7,8-tetrahydrothieno[2,...",NA,"COc1cccc(NC(=O)c2sc3nc4CCCCc4cc3c2N)c1",0,NA
775446,"S",-1,1,1,"b]quinoline-2-carboxamide","","CCC1CCc2nc3sc(C(=O)Nc4ccccc4F)c(N)c3cc2C1",0,""
775460,"S",-1,1,1,"",NA,"CCN(CC)c1cc(\C=C\c2ccc(OC)c(OC)c2)nc3cc(F)c(F)cc13",0,NA
775463,"S",-1,2,2,"",NA,"Clc1ccc(\C=C\c2cc(N3CCOCC3)c4cc(Cl)c(Cl)cc4n2)cc1",0,NA
775467,"S",-1,1,1,"",NA,"COc1ccc(\C=C\c2nc(N3CCOCC3)c4cc(F)c(F)cc4n2)cc1OC",0,NA
775507,"S",-1,2,2,"14,15-cyclopropano-1-n-formyl-vinorelbine-sulfate","","CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)[C@@H]9C[C@@H]9CN%10CC[C@]67[C@H]8%10)C(=O)OC",0,""
775548,"S",-1,1,1,"1,1-bis(p-hydroxyphenyl)-2-ferrocenyl-5-hydroxy-pent-1-ene","","C(=C(CCCO)[C-]12C3=C4C5=C1[Fe+2]16782345[C-]2C1=C6C7=C82)(c1ccc(cc1)O)c1ccc(cc1)O",0,""
775609,"S",-1,2,2,"14,15-cyclopropano-8'-desmethylene-vinblastine-sulfate","","CC[C@]1(O)C[C@@H]2CN(Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)[C@@H]9C[C@@H]9CN%10CC[C@]67[C@H]8%10)C(=O)OC)C1",0,""
775632,"S",-1,1,1,"636339","","Oc1c(CC=C)cccc1C=O",0,""
775636,"S",-1,2,2,"SCH-772984","Clinical trial","O=C(CN1CC[C@H](C1)C(=O)Nc2ccc3[nH]nc(c4ccncc4)c3c2)N5CCN(CC5)c6ccc(cc6)c7ncccn7",0,"PK:ERK,MAP3K,MAPK1"
775637,"S",-1,1,1,"AMD-070","Clinical trial","NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]3CCCc4cccnc34",0,"CXCR4"
775664,"S",-1,2,2,"hemolysin bl proteins","","",0,""
775723,"S",-1,1,1,";3,7-dimethyl-5-(3,4,5-trimethoxyphenyl)-5H-thiazolo[3,2...",NA,"COc1cc(cc(OC)c1OC)C2C=C(C)N=C3SC=C(C)N23",0,NA
775733,"S",-1,1,1,"",NA,"COc1cc(CN2C(=Nc3ccccc3C2=O)SCC(=O)Nc4ccc(Cl)cc4)cc(OC)c1OC",0,NA
775739,"S",-1,1,1,"",NA,"COc1cc(CNC(=O)CCSC2=Nc3ccccc3C(=O)N2Cc4cc(OC)c(OC)c(OC)c4)cc(OC)c1OC",0,NA
775760,"S",-1,1,1,"",NA,"COc1cc([nH]c1\C=C\2/N=C(C)C(=C2C)C(=O)CCCCC(=O)Oc3ccc4C5CC[C@]6(C)[C@@H](O)CC[C@H]6C5CCc4c3)c7ccc[nH]7",0,NA
775761,"S",-1,1,1,"",NA,"COc1cc([nH]c1\C=C\2/N=C(C)C(=C2C)C(=O)CCC(=O)Oc3ccc4C5CC[C@]6(C)[C@@H](O)CC[C@H]6C5CCc4c3)c7ccc[nH]7",0,NA
775762,"S",-1,1,1,"",NA,"c12=Cc3[n-]4c(cc3OC)c3[n-](c5c(c3)cccc5)[Sn+4]4([n]2c(c(c1C)CCCCC)C)([CH-]CCC)[CH-]CCC",0,NA
775763,"S",-1,1,1,"",NA,"CCCCCC1=C(C)\C(=C\c2[nH]c(cc2OC)c3cc4ccccc4[nH]3)\N=C1C",0,NA
775771,"S",-1,2,2,"BMS-863233","Clinical trial","Clc1ccc2oc3C(=O)NC(=Nc3c2c1)C4CCCN4",0,"PK:CDC7,CDK9"
775877,"S",-1,1,1,";2-(4-Methoxyphenyl)-5,6,7,8,9,10-hexahydrocycloocta[4,5...",NA,"COc1ccc(cc1)C2=Nc3sc4CCCCCCc4c3C(=O)N2",0,NA
775878,"S",-1,1,1,";2-(3,4,5-Trimethoxyphenyl)-5,6,7,8,9,10-hexahydrocycloo...",NA,"COc1cc(cc(OC)c1OC)C2=Nc3sc4CCCCCCc4c3C(=O)N2",0,NA
775905,"S",-1,1,1,"",NA,"CC(C)C[C@H](NC(=O)\C=C\CN1C=Cc2ccccc2C1=O)B(O)O",0,NA
775913,"S",-1,1,1,";4-((4E,8E)-11-(furan-3-yl)-4,8-dimethylundeca-4,8-dien-...",NA,"C\C(=C/CC\C(=C\CCc1cocc1)\C)\CCCC2=CC(=O)OC2",0,NA
775951,"S",-1,1,1,";N-cyclohexyl-4-((1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4...",NA,"O=C(NC1CCCCC1)c2ccc(Nc3ncnc4c3cnn4c5ccccc5)cc2",0,NA
775978,"S",-1,2,2,"",NA,"COc1ccc(cc1)c2cnoc2c3cc(OC)c4OCCOc4c3",0,NA
776002,"S",-1,1,1,"",NA,"Fc1cc(Br)ccc1C(=O)Nc2cccc3[nH]c(nc23)C(F)(F)F",0,NA
776008,"S",-1,1,1,"",NA,"CCOc1ccc(Nc2nc(cs2)c3c(C)nc4ncccn34)cc1",0,NA
776015,"S",-1,1,1,"",NA,"Oc1cc(nn1c2nc3ccccc3[nH]2)c4ccccc4",0,NA
776017,"S",-1,1,1,"Telatinib","Clinical trial","CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c4ccoc24)ccn1",0,"PK:PDGFR,KIT,VEGFR"
776043,"S",-1,2,2,"CEP-32496","Clinical trial","COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC",0,"PK:BRAF"
776053,"S",-1,1,1,";(3-Benzyl-2-methyl-3H-benzoimidazol-5-yl)-(4-chloro-6-m...",NA,"Cc1nc2ccc(Nc3nc(Cl)nc(n3)N4CCOCC4)cc2n1Cc5ccccc5",0,NA
776066,"S",-1,2,1,"AZD-1208","Clinical trial","N[C@@H]1CCCN(C1)c2c(\C=C\3/SC(=O)NC3=O)cccc2c4ccccc4",0,"PK:PIM1,PIM2,PIM3"
